la_position,pend_velocity,pend_position,cmd_volts,elapsed
3.39948,812.195122,-119.34,0.504883,41
3.32598,697.5,-91.44,0.504883,40
3.2508,571.5,-68.58,0.503906,40
3.17634,445.5,-50.76,0.505859,40
3.10404,337.5,-37.26,0.503906,40
3.00066,261,-26.82,1.517578,40
2.69532,229.5,-17.64,4.670898,40
2.22246,220.5,-8.82,5.007812,40
1.7427,198,-0.9,5.008789,40
1.26564,189,6.66,0.396484,40
1.23744,108,10.98,-4.143555,40
1.67682,23.076923,11.88,-4.99707,39
2.16438,26.341463,12.96,-4.99707,41
2.62866,55.384615,15.12,-4.99707,39
3.10128,90,18.72,-4.994141,40
3.57012,135,24.12,-1.431641,40
3.5298,666,112.14,0.505859,40
3.468,787.5,143.64,0.503906,40
3.4089,864.878049,-180,0.504883,41
3.35148,867.692308,-147.06,0.504883,39
3.2817,794.634146,-114.48,0.505859,41
3.2082,678.461538,-88.02,0.503906,39
3.12912,553.170732,-65.34,0.504883,41
3.05478,427.5,-48.24,0.504883,40
2.90304,333,-34.92,3.041992,40
2.44356,310.5,-22.5,4.051758,40
1.96206,265.5,-11.88,4.985352,40
1.4832,220.5,-3.06,5.007812,40
1.00596,202.5,5.04,1.683594,40
0.7458,166.5,11.7,-3.174805,40
1.18854,36,13.14,-4.99707,40
1.66788,49.5,15.12,-4.996094,40
2.12214,64.615385,17.64,-4.995117,39
2.60994,105.365854,21.96,-4.996094,41
3.07008,152.307692,27.9,-4.99707,39
3.53946,211.5,36.36,-4.454102,40
3.61086,877.5,-143.28,0.505859,40
3.54288,794.634146,-110.7,0.50293,41
3.47022,678.461538,-84.24,0.504883,39
3.39414,548.780488,-61.74,0.506836,41
3.3204,423,-44.82,0.503906,40
3.24816,333,-31.5,0.507812,40
3.1602,256.5,-21.24,1.033203,40
3.00642,216,-12.6,0.77832,40
2.80008,193.5,-4.86,5.006836,40
2.33334,220.5,3.96,2.780273,40
1.93716,211.5,12.42,-2.539062,40
2.29788,81,15.66,-4.993164,40
2.77338,72,18.54,-4.993164,40
3.2481,99,22.5,-4.996094,40
3.69432,139.5,28.08,0.503906,40
3.67638,286.153846,39.24,0.504883,39
3.59388,390.731707,55.26,0.505859,41
3.52512,489.230769,74.34,0.505859,39
3.45228,598.5,98.28,0.504883,40
3.38406,720,127.08,0.594727,40
3.3132,823.5,160.02,0.503906,40
3.25536,877.5,-164.88,0.504883,40
3.18978,832.5,-131.58,0.505859,40
3.11736,742.5,-101.88,0.50293,40
3.03984,616.5,-77.22,0.507812,40
2.95182,490.5,-57.6,0.841797,40
2.7678,387,-42.12,2.333008,40
2.35932,328.5,-28.98,3.50293,40
1.86918,280.97561,-17.46,4.496094,41
1.389,225,-8.46,5.009766,40
0.91056,184.5,-1.08,4.927734,40
0.44376,170.769231,5.58,0.513672,39
0.38946,96.585366,9.54,-3.476562,41
0.85356,4.5,9.72,-4.99707,40
1.33332,4.5,9.9,-4.99707,40
1.81152,18,10.62,-4.994141,40
2.28744,31.5,11.88,-4.994141,40
2.7615,63,14.4,-4.993164,40
3.2322,94.5,18.18,-4.993164,40
3.67632,117,22.86,0.503906,40
3.65814,244.615385,32.4,0.503906,39
3.57822,324,45.36,0.506836,40
3.50766,418.5,62.1,0.50293,40
3.43422,535.5,83.52,0.504883,40
3.36378,648,109.44,0.503906,40
3.30126,765,140.04,0.505859,40
3.2421,851.707317,-180,0.503906,41
3.18252,867.692308,-151.2,0.505859,39
3.11406,801,-119.16,0.504883,40
3.03768,697.5,-91.26,0.504883,40
2.97984,562.5,-68.76,-0.069336,40
2.93256,443.414634,-50.58,1.482422,41
2.64906,364.615385,-36.36,2.862305,39
2.16906,311.707317,-23.58,3.9375,41
1.7022,263.076923,-13.32,4.900391,39
1.2105,219.512195,-4.32,5.007812,41
0.73344,184.5,3.06,2.439453,40
0.35148,166.153846,9.54,-1.960937,39
0.69198,30.731707,10.8,-4.99707,41
1.16952,18,11.52,-4.99707,40
1.64988,22.5,12.42,-4.996094,40
2.12628,40.5,14.04,-4.99707,40
2.60352,76.5,17.1,-4.99707,40
3.0756,103.5,21.24,-4.995117,40
3.54438,148.5,27.18,-4.994141,40
3.60876,873.658537,-176.4,0.50293,41
3.5517,867.692308,-142.56,0.504883,39
3.48282,792,-110.88,0.505859,40
3.40812,670.5,-84.06,0.504883,40
3.33372,540,-62.46,0.503906,40
3.25818,417.073171,-45.36,0.506836,41
3.18822,318.461538,-32.94,0.504883,39
3.09798,247.5,-23.04,1.06543,40
2.83584,219.512195,-14.04,4.290039,41
2.36556,216,-5.4,5.005859,40
1.88622,198,2.52,3.088867,40
1.45974,180,9.72,-1.644531,40
1.70262,60,12.06,-4.996094,39
2.18646,21.95122,12.96,-4.99707,41
2.66196,31.5,14.22,-4.996094,40
3.13494,54,16.38,-4.99707,40
3.5661,94.5,20.16,0.50293,40
3.5115,234,29.52,0.505859,40
3.43632,297,41.4,0.504883,40
3.36876,364.615385,55.62,0.503906,39
3.29322,460.97561,74.52,0.505859,41
3.22434,576.923077,97.02,0.503906,39
3.1461,706.829268,126,0.790039,41
3.04824,812.307692,157.68,0.505859,39
3.06192,882,-167.04,-1.933594,40
3.36594,930.731707,-128.88,-2.211914,41
3.60018,830.769231,-96.48,0.503906,39
3.50274,688.5,-68.94,0.503906,40
3.43044,558,-46.62,0.506836,40
3.35724,463.5,-28.08,0.503906,40
3.26622,386.341463,-12.24,0.945312,41
3.13158,355.384615,1.62,0.554687,39
3.06,324,14.58,0.506836,40
3.13098,328.5,27.72,-4.995117,40
3.5691,302.926829,40.14,0.505859,41
3.53286,445.5,57.96,0.504883,40
3.45414,549,79.92,0.504883,40
3.38634,679.5,107.1,0.506836,40
3.32436,807.692308,138.6,0.506836,39
3.26484,891.219512,-180,0.503906,41
3.20496,918,-148.14,0.505859,40
3.13662,850.5,-114.12,0.504883,40
3.06066,738,-84.6,0.504883,40
2.98956,613.846154,-60.66,0.300781,39
2.89764,477,-41.58,2.075195,40
2.5095,439.02439,-23.58,3.530273,41
2.04024,392.307692,-8.28,4.876953,39
1.55826,369,6.48,4.698242,40
1.19316,346.829268,20.7,-4.165039,41
1.5936,221.538462,29.34,-4.995117,39
2.08458,241.463415,39.24,-4.798828,41
2.553,304.615385,51.12,-4.001953,39
3.0291,405,67.32,-3.057617,40
3.5037,522,88.2,-1.780273,40
3.81978,634.5,113.58,0.503906,40
3.72456,733.170732,143.64,0.506836,41
3.678,830.769231,-180,0.506836,39
3.6222,846,-150.12,0.503906,40
3.55488,781.463415,-118.08,0.505859,41
3.4836,683.076923,-91.44,0.505859,39
3.4068,548.780488,-68.94,0.503906,41
3.33336,423,-52.02,0.504883,40
3.26178,315,-39.42,0.506836,40
3.16944,220.5,-30.6,1.192383,40
2.98974,161.538462,-24.3,1.012695,39
2.7426,96.585366,-20.34,4.875977,41
2.27466,76.5,-17.28,5.006836,40
1.79766,31.5,-16.02,5.007812,40
1.32,-13.5,-16.56,5.010742,40
0.86652,-64.615385,-19.08,5.007812,39
0.38394,-121.5,-23.94,5.008789,40
-0.09804,-189,-31.5,5.006836,40
-0.5808,-265.5,-42.12,5.009766,40
-1.07316,-355.5,-56.34,5.008789,40
-1.56756,-472.5,-75.24,2.65918,40
-2.05224,-594,-99,1.170898,40
-2.23422,-697.5,-126.9,0.424805,40
-2.30064,-774,-157.86,0.832031,40
-2.44536,-819,-180,1.149414,40
-2.63952,-785.853659,137.16,1.416992,41
-2.83314,-701.538462,109.8,0.962891,39
-2.94282,-566.341463,86.58,0.322266,41
-2.95548,-436.5,69.12,-0.245117,40
-2.85672,-333,55.8,-1.460937,40
-2.55372,-265.5,45.18,-2.549805,40
-2.1078,-202.5,37.08,-3.283203,40
-1.61994,-135,31.68,-3.94043,40
-1.13136,-81,28.44,-4.358398,40
-0.64758,-22.5,27.54,-4.600586,40
-0.15864,22.5,28.44,-4.628906,40
0.31374,76.5,31.5,-4.511719,40
0.7974,135,36.9,-4.197266,40
1.27746,193.5,44.64,-3.677734,40
1.75482,283.5,55.98,-3.557617,40
2.21034,369.230769,70.38,-2.666016,39
2.70048,478.536585,90,-1.527344,41
2.94372,609.230769,113.76,0.024414,39
2.94294,720,142.56,-0.671875,40
3.05754,819,-180,-1.683594,40
3.33774,868.5,-149.94,-2.769531,40
3.64428,838.536585,-115.56,0.505859,41
3.54252,678.461538,-89.1,0.504883,39
3.47118,549,-67.14,0.505859,40
3.39768,423,-50.22,0.50293,40
3.32442,315,-37.62,0.504883,40
3.22428,223.902439,-28.44,1.185547,41
3.05046,152.307692,-22.5,0.958984,39
2.81466,103.5,-18.36,5.007812,40
2.33658,87.804878,-14.76,5.006836,41
1.85664,45,-12.96,5.006836,40
1.37592,-4.5,-13.14,5.008789,40
0.90954,-50.769231,-15.12,5.008789,39
0.4149,-96.585366,-19.08,5.009766,41
-0.06684,-157.5,-25.38,5.006836,40
-0.5478,-220.5,-34.2,5.009766,40
-1.04022,-306,-46.44,5.009766,40
-1.53318,-409.5,-62.82,5.008789,40
-2.03034,-522,-83.7,2.151367,40
-2.43558,-648,-109.62,0.500977,40
-2.4984,-715.384615,-137.52,0.689453,39
-2.62074,-803.414634,-170.46,0.979492,41
-2.77776,-816.923077,157.68,1.287109,39
-2.98716,-760.5,127.26,1.486328,40
-3.1797,-652.5,101.16,0.720703,40
-3.22314,-517.5,80.46,-0.490234,40
-3.14202,-395.121951,64.26,-0.490234,41
-3.0768,-295.384615,52.74,-0.489258,39
-2.91372,-220.5,43.92,-2.806641,40
-2.44482,-184.5,36.54,-3.353516,40
-1.95894,-112.5,32.04,-3.975586,40
-1.45488,-57.073171,29.7,-4.311523,41
-0.97236,-4.5,29.52,-4.46582,40
-0.4962,41.538462,31.14,-4.443359,39
0.00276,96.585366,35.1,-4.260742,41
0.4797,166.5,41.76,-3.866211,40
0.96384,238.5,51.3,-3.789062,40
1.44756,324,64.26,-3.038086,40
1.91784,433.846154,81.18,-2.009766,39
2.32926,544.390244,103.5,-0.672852,41
2.39814,670.5,130.32,-0.589844,40
2.49744,778.5,161.46,-1.40918,40
2.72622,859.5,-164.16,-2.151367,40
3.0357,853.846154,-130.86,-2.161133,39
3.32958,772.682927,-99.18,-1.061523,41
3.42108,618.461538,-75.06,0.505859,39
3.33762,518.04878,-53.82,0.50293,41
3.2658,401.538462,-38.16,0.503906,39
3.16926,310.5,-25.74,1.192383,40
2.98926,256.5,-15.48,0.891602,40
2.76576,202.5,-7.38,5.008789,40
2.28948,223.902439,1.8,4.292969,41
1.84584,216.923077,10.26,-1.220703,39
2.0262,90,13.86,-4.99707,40
2.49804,31.5,15.12,-4.995117,40
2.97216,36,16.56,-4.995117,40
3.45336,57.073171,18.9,-4.996094,41
3.60732,468,78.48,0.505859,40
3.53712,580.5,101.7,0.50293,40
3.47142,715.5,130.32,0.505859,40
3.41274,819,163.08,0.504883,40
3.35466,868.5,-162.18,0.503906,40
3.29154,841.5,-128.52,0.504883,40
3.21948,760.5,-98.1,0.505859,40
3.14388,634.5,-72.72,0.506836,40
3.0687,499.5,-52.74,0.506836,40
2.94246,383.076923,-37.8,2.689453,39
2.48478,351.219512,-23.4,3.827148,41
2.01516,286.153846,-12.24,4.904297,39
1.53552,247.5,-2.34,5.008789,40
1.05672,207,5.94,1.229492,40
0.87858,139.5,11.52,-3.720703,40
1.34364,8.780488,11.88,-4.99707,41
1.81104,9.230769,12.24,-4.99707,39
2.2881,9,12.6,-4.994141,40
2.7627,31.5,13.86,-4.995117,40
3.23382,45,15.66,-4.996094,40
3.66288,65.853659,18.36,0.501953,41
3.59922,184.5,25.74,0.505859,40
3.5274,230.769231,34.74,0.503906,39
3.45588,294.146341,46.8,0.503906,41
3.3825,378,61.92,0.503906,40
3.3093,468,80.64,0.503906,40
3.23754,585,104.04,0.504883,40
3.1707,711,132.48,0.503906,40
3.10998,814.5,165.06,0.504883,40
3.04914,864,-160.38,0.503906,40
3.05466,846,-126.54,-2.029297,40
3.33396,805.5,-94.32,-0.931641,40
3.40344,666,-67.68,0.506836,40
3.31974,549,-45.72,0.506836,40
3.25134,433.846154,-28.8,0.505859,39
3.1629,373.5,-13.86,0.964844,40
3.02496,328.5,-0.72,0.591797,40
2.95374,283.5,10.62,0.196289,40
3.05802,252,20.7,-4.99707,40
3.51438,207,28.98,-4.993164,40
3.59976,904.615385,-161.1,0.507812,39
3.53958,873,-126.18,0.506836,40
3.46722,772.682927,-94.5,0.505859,41
3.39198,648,-68.58,0.503906,40
3.31638,517.5,-47.88,0.503906,40
3.24228,409.5,-31.5,0.50293,40
3.1536,328.5,-18.36,1.03125,40
3.00102,279,-7.2,0.708008,40
2.80344,247.5,2.7,4.128906,40
2.38176,279,13.86,-1.78418,40
2.6442,148.5,19.8,-4.99707,40
3.11376,121.5,24.66,-4.996094,40
3.55872,153,30.78,0.504883,40
3.53286,281.538462,41.76,0.504883,39
3.45078,373.170732,57.06,0.503906,41
3.38316,493.846154,76.32,0.504883,39
3.31044,589.5,99.9,0.504883,40
3.24354,711,128.34,0.506836,40
3.18498,819,161.1,0.505859,40
3.12648,873.658537,-163.08,0.503906,41
3.06462,853.846154,-129.78,0.503906,39
3.03756,765,-99.18,-1.023437,40
3.16836,657,-72.9,-0.402344,40
3.18264,535.5,-51.48,0.503906,40
3.10326,425.853659,-34.02,0.503906,41
2.99202,350.769231,-20.34,1.881836,39
2.64222,328.5,-7.2,5.006836,40
2.15472,316.097561,5.76,4.089844,41
1.77822,283.5,17.1,-3.693359,40
2.17368,130.5,22.32,-4.996094,40
2.65002,139.5,27.9,-4.960937,40
3.12444,171,34.74,-4.463867,40
3.5703,234,44.1,0.503906,40
3.54198,391.5,59.76,0.504883,40
3.46062,504,79.92,0.503906,40
3.39132,616.5,104.58,0.503906,40
3.32442,738,134.1,0.503906,40
3.26472,846,167.94,0.505859,40
3.20994,867.692308,-158.22,0.505859,39
3.14322,851.707317,-123.3,0.503906,41
3.07182,756.923077,-93.78,0.505859,39
3.02094,634.5,-68.4,-0.367187,40
3.01554,499.5,-48.42,1.498047,40
2.7195,432,-31.14,3.011719,40
2.23788,364.390244,-16.2,4.31543,41
1.76448,318.461538,-3.78,5.007812,39
1.28424,283.5,7.56,2.044922,40
1.00212,234,16.92,-4.759766,40
1.44516,76.5,19.98,-4.996094,40
1.93728,87.804878,23.58,-4.99707,41
2.39922,115.384615,28.08,-4.886719,39
2.88528,171.219512,35.1,-4.466797,41
3.35436,220.5,43.92,-4.321289,40
3.79518,292.5,55.62,0.503906,40
3.77088,445.5,73.44,0.504883,40
3.69768,562.5,95.94,0.505859,40
3.62304,697.5,123.84,0.822266,40
3.52002,810,156.24,0.505859,40
3.46578,886.5,-168.3,0.505859,40
3.40548,882,-133.02,0.50293,40
3.33642,801,-100.98,0.505859,40
3.26094,684,-73.62,0.505859,40
3.18522,549,-51.66,0.50293,40
3.11448,424.615385,-35.1,0.505859,39
2.99874,351.219512,-20.7,1.686523,41
2.68392,318.461538,-8.28,5.009766,39
2.21184,310.5,4.14,4.751953,40
1.8,288,15.66,-2.713867,40
2.1513,139.5,21.24,-4.993164,40
2.63796,122.926829,26.28,-4.996094,41
3.10092,152.307692,32.22,-4.620117,39
3.57036,207,40.5,-1.493164,40
3.84924,310.5,52.92,0.503906,40
3.75024,463.5,71.46,0.505859,40
3.68496,570.731707,94.86,0.507812,41
3.6141,692.307692,121.86,0.694336,39
3.52872,805.5,154.08,0.505859,40
3.47334,878.04878,-169.92,0.504883,41
3.41334,882,-134.64,0.504883,40
3.34434,796.5,-102.78,0.505859,40
3.26796,679.5,-75.6,0.504883,40
3.1917,549,-53.64,0.50293,40
3.11706,432,-36.36,0.504883,40
3.01296,337.5,-22.86,1.444336,40
2.7141,306,-10.62,4.952148,40
2.24082,288,0.9,5.008789,40
1.7811,261,11.34,-0.651367,40
1.90422,139.5,16.92,-4.994141,40
2.34816,69.230769,19.62,-4.99707,39
2.83344,87.804878,23.22,-4.995117,41
3.29346,110.769231,27.54,-4.915039,39
3.7392,162,34.02,0.505859,40
3.72012,306,46.26,0.506836,40
3.64362,387,61.74,0.505859,40
3.57204,487.317073,81.72,0.504883,41
3.50256,604.615385,105.3,0.503906,39
3.43626,724.5,134.28,0.506836,40
3.37812,832.5,167.58,0.505859,40
3.32088,882,-157.14,0.503906,40
3.25644,846,-123.3,0.505859,40
3.18594,756,-93.06,0.504883,40
3.11106,625.5,-68.04,0.503906,40
3.02706,500.487805,-47.52,0.696289,41
2.84454,396,-31.68,3.079102,40
2.38344,346.5,-17.82,4.280273,40
1.90518,297,-5.94,5.008789,40
1.42728,247.5,3.96,3.358398,40
1.02522,211.5,12.42,-2.546875,40
1.38078,49.5,14.4,-4.995117,40
1.8576,22.5,15.3,-4.993164,40
2.33442,27,16.38,-4.995117,40
2.80836,45,18.18,-4.996094,40
3.27864,63,20.7,-4.99707,40
3.6936,83.076923,23.94,0.503906,39
3.66156,202.5,32.04,0.503906,40
3.58602,256.5,42.3,0.505859,40
3.5178,333,55.62,0.503906,40
3.4434,423,72.54,0.504883,40
3.37194,531,93.78,0.505859,40
3.2991,640.97561,120.06,0.538086,41
3.23448,775.384615,150.3,0.506836,39
3.1773,846,-175.86,0.503906,40
3.11622,864,-141.3,0.505859,40
3.04614,805.5,-109.08,0.503906,40
3.00054,689.268293,-80.82,-0.460937,41
3.0336,563.076923,-58.86,0.557617,39
2.88912,459,-40.5,2.222656,40
2.48364,386.341463,-24.66,3.615234,41
2.00352,319.5,-11.88,4.810547,40
1.52526,270,-1.08,5.008789,40
1.05348,235.384615,8.1,0.457031,39
1.02744,122.926829,13.14,-4.99707,41
1.49286,22.5,14.04,-4.996094,40
1.96794,18,14.76,-4.995117,40
2.44434,27,15.84,-4.996094,40
2.91846,45,17.64,-4.99707,40
3.38706,54,19.8,-4.994141,40
3.81,72,22.68,0.5,40
3.76854,189.230769,30.06,0.504883,39
3.69594,237.073171,39.78,0.503906,41
3.63126,304.615385,51.66,0.505859,39
3.55872,387,67.14,0.504883,40
3.48636,477,86.22,0.503906,40
3.4161,603,110.34,0.504883,40
3.34986,724.390244,140.04,0.504883,41
3.29262,826.153846,-180,0.506836,39
3.23322,864,-153.18,0.505859,40
3.16782,832.5,-119.88,0.503906,40
3.09504,738,-90.36,0.505859,40
3.03948,610.243902,-65.34,-0.166016,41
3.00564,480,-46.62,1.729492,39
2.67654,409.5,-30.24,3.154297,40
2.18982,333.658537,-16.56,4.389648,41
1.70994,274.5,-5.58,5.007812,40
1.23138,234,3.78,3.158203,40
0.82656,189,11.34,-2.444336,40
1.15896,23.076923,12.24,-4.994141,39
1.64946,-13.170732,11.7,-4.995117,41
2.12592,-18,10.98,-4.996094,40
2.60226,-13.5,10.44,-4.99707,40
3.07374,-18,9.72,-4.99707,40
3.5421,-22.5,8.82,-4.998047,40
3.55068,114.146341,15.84,0.505859,41
3.4809,152.307692,21.78,0.503906,39
3.4113,202.5,29.88,0.504883,40
3.33954,256.5,40.14,0.504883,40
3.26808,342,53.82,0.505859,40
3.19428,443.414634,72,0.504883,41
3.12552,576.923077,94.5,0.506836,39
3.0495,688.5,122.04,0.823242,40
2.99034,805.5,154.26,-1,40
3.1617,891.219512,-169.2,-1.84082,41
3.35034,882,-133.92,0.505859,40
3.26142,742.5,-104.22,0.506836,40
3.18684,616.5,-79.56,0.503906,40
3.11184,490.5,-59.94,0.506836,40
3.03678,369,-45.18,0.542969,40
2.87016,288,-33.66,3.279297,40
2.4087,270,-22.86,4.155273,40
1.92942,220.5,-14.04,4.963867,40
1.4508,189,-6.48,5.007812,40
0.9963,166.153846,0,3.757812,39
0.51738,158.04878,6.48,-0.109375,41
0.57084,69.230769,9.18,-3.995117,39
1.03854,-4.5,9,-4.994141,40
1.5183,4.5,9.18,-4.995117,40
1.99428,22.5,10.08,-4.99707,40
2.48016,48.292683,12.06,-4.99707,41
2.94198,78.461538,15.12,-4.995117,39
3.41136,112.5,19.62,-4.995117,40
3.55326,720,125.64,0.558594,41
3.48906,835.384615,-180,0.506836,39
3.43188,873.658537,-165.96,0.503906,41
3.37002,832.5,-132.66,0.505859,40
3.29844,742.5,-102.96,0.503906,40
3.22266,616.5,-78.3,0.505859,40
3.14742,490.5,-58.68,0.503906,40
3.07488,373.5,-43.74,0.504883,40
2.91186,297,-31.86,3.388672,40
2.4495,283.5,-20.52,4.291992,40
1.96788,238.5,-10.98,5.007812,40
1.51182,198.461538,-3.24,5.009766,39
1.0215,184.390244,4.32,1.804687,41
0.73902,161.538462,10.62,-2.723633,39
1.16898,31.5,11.88,-4.998047,40
1.64766,36,13.32,-4.99707,40
2.13564,57.073171,15.66,-4.996094,41
2.60028,92.307692,19.26,-4.995117,39
3.07152,139.5,24.84,-4.996094,40
3.54006,193.5,32.58,-4.729492,40
3.61596,882,-150.66,0.503906,40
3.55044,823.5,-117.72,0.506836,40
3.47772,697.5,-89.82,0.50293,40
3.40422,571.5,-66.96,0.504883,40
3.33042,445.5,-49.14,0.504883,40
3.25878,346.5,-35.28,0.50293,40
3.16806,270,-24.48,1.126953,40
2.9991,229.5,-15.3,0.857422,40
2.7795,193.5,-7.56,5.011719,40
2.31138,220.5,1.26,4.411133,40
1.87158,216.923077,9.72,-0.883789,39
2.004,121.5,14.58,-4.994141,40
2.47224,72,17.46,-4.995117,40
2.94546,90,21.06,-4.995117,40
3.41712,135,26.46,-4.995117,40
3.56148,810,150.12,0.503906,40
3.5037,869.268293,-174.24,0.505859,41
3.44364,853.846154,-140.94,0.505859,39
3.3753,774,-109.98,0.503906,40
3.2991,654.146341,-83.16,0.506836,41
3.22356,522,-62.28,0.50293,40
3.1506,405,-46.08,0.505859,40
3.08118,309.230769,-34.02,0.505859,39
2.89902,245.853659,-23.94,4.124023,41
2.43336,247.5,-14.04,4.891602,40
1.9533,207,-5.76,5.007812,40
1.476,189,1.8,3.311523,40
1.03278,180,9,-1.203125,40
1.2288,67.5,11.7,-4.996094,40
1.6989,22.5,12.6,-4.99707,40
2.1513,32.307692,13.86,-4.99707,39
2.6388,65.853659,16.56,-4.996094,41
3.0993,101.538462,20.52,-4.996094,39
3.56736,153,26.64,-2.375977,40
3.61266,810,150.84,0.504883,40
3.5568,873,-174.24,0.504883,40
3.4947,860.487805,-138.96,0.505859,41
3.42726,775.384615,-108.72,0.506836,39
3.35238,652.5,-82.62,0.503906,40
3.2763,522.439024,-61.2,0.505859,41
3.2022,400.5,-45.18,0.503906,40
3.13182,301.5,-33.12,0.503906,40
3.00012,243,-23.4,2.34375,40
2.58972,238.5,-13.86,4.930664,40
2.11224,207,-5.58,5.007812,40
1.6329,193.5,2.16,3.206055,40
1.1976,180,9.36,-1.415039,40
1.41834,58.5,11.7,-4.996094,40
1.8903,22.5,12.6,-4.99707,40
2.36592,36,14.04,-4.99707,40
2.81724,55.384615,16.2,-4.996094,39
3.30006,100.97561,20.34,-4.996094,41
3.73506,147.692308,26.1,0.50293,39
3.7188,279,37.26,0.503906,40
3.64152,364.5,51.84,0.505859,40
3.5718,468,70.56,0.50293,40
3.49836,583.902439,94.5,0.505859,41
3.42564,706.153846,122.04,0.729492,39
3.3354,820.97561,155.7,0.503906,41
3.2811,876.923077,-170.1,0.504883,39
3.2175,850.5,-136.08,0.505859,40
3.14424,763.902439,-104.76,0.503906,41
3.07026,641.538462,-79.74,0.506836,39
2.98926,513,-59.22,0.646484,40
2.8404,409.5,-42.84,2.201172,40
2.43642,346.829268,-28.62,3.444336,41
1.95786,301.5,-16.56,4.520508,40
1.47666,256.5,-6.3,5.009766,40
0.99858,229.5,2.88,3.604492,40
0.56898,216,11.52,-1.882812,40
0.84744,90,15.12,-4.996094,40
1.32234,76.5,18.18,-4.998047,40
1.80168,103.5,22.32,-4.99707,40
2.2782,153,28.44,-4.985352,40
2.75508,216,37.08,-4.402344,40
3.20292,276.923077,47.88,-4.175781,39
3.6531,364.390244,62.82,0.507812,41
3.62178,521.538462,83.16,0.506836,39
3.54402,639,108.72,0.503906,40
3.48432,774,139.68,0.505859,40
3.4272,855,-180,0.506836,40
3.36702,878.04878,-150.12,0.504883,41
3.3018,816.923077,-118.26,0.506836,39
3.22806,711,-89.82,0.504883,40
3.15138,576,-66.78,0.503906,40
3.07806,454.5,-48.6,0.505859,40
2.9172,355.609756,-34.02,3.010742,41
2.46756,332.307692,-21.06,4.117187,39
1.98678,283.5,-9.72,5.009766,40
1.4958,254.634146,0.72,5.007812,41
1.04022,244.615385,10.26,-0.438477,39
1.12992,144.878049,16.2,-4.995117,41
1.59774,90,19.8,-4.99707,40
2.07534,126,24.84,-4.99707,40
2.55288,171,31.68,-4.748047,40
3.02844,243,41.4,-4.601562,40
3.49692,319.5,54.18,-3.833984,40
3.61212,783,-107.64,0.505859,40
3.53718,657,-81.36,0.504883,40
3.46416,526.5,-60.3,0.505859,40
3.39156,405,-44.1,0.505859,40
3.31932,306,-31.86,0.504883,40
3.23214,234,-22.5,1.042969,40
3.0744,189,-14.94,0.813477,40
2.85774,157.5,-8.64,5.009766,40
2.38896,175.5,-1.62,5.009766,40
1.90932,171,5.22,0.847656,40
1.77984,112.5,9.72,-3.259766,40
2.24424,-8.780488,9.36,-4.994141,41
2.72076,-13.5,8.82,-4.996094,40
3.1824,0,8.82,-4.99707,39
3.61548,26.341463,9.9,0.504883,41
3.55518,153,16.02,0.507812,40
3.48318,184.5,23.4,0.503906,40
3.4119,229.5,32.58,0.506836,40
3.34044,276.923077,43.38,0.503906,39
3.26598,355.609756,57.96,0.503906,41
3.19578,468,76.68,0.504883,40
3.12552,589.5,100.26,0.506836,40
3.06204,692.307692,127.26,0.504883,39
3.05562,820.97561,-180,-1.248047,41
3.27354,913.846154,-163.44,-2.763672,39
3.57798,913.5,-126.9,0.506836,40
3.4767,747,-97.02,0.505859,40
3.40494,621,-72.18,0.504883,40
3.32868,491.707317,-52.02,0.505859,41
3.25692,378.461538,-37.26,0.505859,39
3.15978,301.5,-25.2,1.174805,40
2.98686,247.5,-15.3,0.875977,40
2.76204,216,-6.66,5.009766,40
2.28414,241.463415,3.24,3.848633,41
1.85652,230.769231,12.24,-2.108398,39
2.1378,103.5,16.38,-4.996094,40
2.62482,74.634146,19.44,-4.996094,41
